race_id,買い目,odds,p,EV,rank_in_race,settled,sanrentan_result,stake,hit,payout,profit,bankroll_after
2420260309040009,3-6-4,3322.6,0.005351628950977,16.78132235251618,1,True,2-1-5,0,False,0,0,
2420260309040009,4-6-3,7667.7,0.0020113207419743,14.422204053236989,2,True,2-1-5,0,False,0,0,
2420260309040009,3-6-2,2492.0,0.006051106566752,14.07935756434606,3,True,2-1-5,0,False,0,0,
2420260309040010,3-7-6,8542.2,0.0039001528713503,32.315885857649135,1,True,5-1-2,0,False,0,0,
2420260309040010,4-3-7,7474.4,0.003575995543015,25.72842108671165,2,True,5-1-2,0,False,0,0,
2420260309040010,3-7-2,5833.7,0.0045596412068194,25.599578908222743,3,True,5-1-2,0,False,0,0,
2420260309040011,4-6-7,1746.4,0.0055209939990216,8.641863919891346,1,True,1-2-7,0,False,0,0,
2420260309040011,4-6-3,1598.4,0.0056378163507458,8.01148565503224,2,True,1-2-7,0,False,0,0,
2420260309040011,4-6-5,1537.6,0.0057106406738986,7.780681100186635,3,True,1-2-7,0,False,0,0,
2420260317010001,3-6-7,2459.2,0.0073039278393424,16.961819342510946,1,True,1-5-6,100,False,0,-100,
2420260317010001,3-6-2,2686.9,0.0059802143115017,15.068237833574129,2,True,1-5-6,0,False,0,0,
2420260317010001,3-6-5,2043.5,0.0073217904508687,13.962078786350204,3,True,1-5-6,0,False,0,0,
2420260317010002,5-6-2,2630.7,0.0046189730375254,11.151132369818116,1,True,6-4-1,0,False,0,0,
2420260317010002,3-6-2,3529.0,0.0033297504185059,10.750689226907536,2,True,6-4-1,0,False,0,0,
2420260317010002,5-6-3,1722.5,0.0061019422896322,9.510595593891557,3,True,6-4-1,0,False,0,0,
2420260317010003,5-4-2,5657.3,0.0047546324491929,25.898382154819227,1,True,4-3-7,0,False,0,0,
2420260317010003,3-6-4,3424.2,0.0077818638110889,25.646658061930808,2,True,4-3-7,100,False,0,-100,
2420260317010003,5-4-3,5657.3,0.0045522523175881,24.75345703629152,3,True,4-3-7,0,False,0,0,
2420260317010004,4-6-2,6710.5,0.0046235707443221,30.026471479773623,1,True,1-4-5,0,False,0,0,
2420260317010004,4-6-3,5067.1,0.0058258060824274,28.51994200026825,2,True,1-4-5,0,False,0,0,
2420260317010004,1-6-5,5911.7,0.0046116930822857,26.262945994548552,3,True,1-4-5,0,False,0,0,
2420260317010005,6-4-5,7694.7,0.0044226800945352,33.03119652342002,1,True,3-1-7,0,False,0,0,
2420260317010005,6-5-7,7694.7,0.0042730652195504,31.87995494487509,2,True,3-1-7,0,False,0,0,
2420260317010005,6-5-4,7694.7,0.0042690354515725,31.848947089215656,3,True,3-1-7,0,False,0,0,
2420260317010006,7-3-2,7733.6,0.0042994332168511,32.25009672584009,1,True,5-7-4,0,False,0,0,
2420260317010006,7-3-4,7733.6,0.0041762305207515,31.29729635528425,2,True,5-7-4,0,False,0,0,
2420260317010006,4-1-3,7411.4,0.0042397352325538,30.42237370254939,3,True,5-7-4,0,False,0,0,
2420260317010007,7-6-4,2792.5,0.0052556956523631,13.676530109224167,1,True,3-5-4,0,False,0,0,
2420260317010007,1-6-4,6205.6,0.0018517308456569,10.49110093580864,2,True,3-5-4,0,False,0,0,
2420260317010007,7-4-6,1882.6,0.0054712516382127,9.300178334099376,3,True,3-5-4,0,False,0,0,
2420260317010008,7-6-2,7443.7,0.0026199329393784,18.501994820851188,1,True,5-1-7,0,False,0,0,
2420260317010008,7-6-1,6114.4,0.003119074370802,18.071268332832243,2,True,5-1-7,0,False,0,0,
2420260317010008,4-6-7,3493.9,0.0052634397537923,17.389932155775178,3,True,5-1-7,0,False,0,0,
2420260317010009,1-6-4,3048.6,0.0072324398385047,21.048816091665493,1,True,1-2-7,100,False,0,-100,
2420260317010009,5-6-4,1675.1,0.0113512622630475,18.01449941683104,2,True,1-2-7,100,False,0,-100,
2420260317010009,7-4-3,4917.2,0.0036106494556277,16.754285503212905,3,True,1-2-7,0,False,0,0,
2420260317010010,3-6-5,9999.9,0.0029285927819788,28.28563496051072,1,True,2-7-3,0,False,0,0,
2420260317010010,5-6-3,9999.9,0.0019778114599638,18.77791681849229,2,True,2-7-3,0,False,0,0,
2420260317010010,3-5-6,6337.4,0.0030728195114304,18.4736863717392,3,True,2-7-3,0,False,0,0,
2420260317010011,5-1-6,1038.8,0.0095088937302345,8.877838806967691,1,True,7-3-5,0,False,0,0,
2420260317010011,5-4-1,963.3,0.0094610956017361,8.113873393152394,2,True,7-3-5,0,False,0,0,
2420260317010011,5-1-4,828.8,0.0095062200640655,6.878755189097516,3,True,7-3-5,0,False,0,0,
2420260317020001,5-3-4,522.1,0.0165443971051522,7.637829728600009,1,True,4-2-3,0,False,0,0,
2420260317020001,5-3-2,480.2,0.0154507501461959,6.419450220203315,2,True,4-2-3,0,False,0,0,
2420260317020001,5-3-1,539.1,0.011397823180652,5.144566476689533,3,True,4-2-3,0,False,0,0,
2420260317020002,2-6-1,1223.5,0.0055438283299671,5.782873961714774,1,True,2-5-4,0,False,0,0,
2420260317020002,2-6-3,1536.2,0.0041907204571965,5.437784766345308,2,True,2-5-4,0,False,0,0,
2420260317020002,2-6-4,903.6,0.0058876966530059,4.320122695656159,3,True,2-5-4,0,False,0,0,
2420260317020003,5-7-6,3839.3,0.0053566915246919,19.56594577074998,1,True,4-2-5,0,False,0,0,
2420260317020003,5-6-7,3114.9,0.0054267234893114,15.903700996856362,2,True,4-2-5,0,False,0,0,
2420260317020003,2-6-7,3512.6,0.0044450924687966,14.613831805895211,3,True,4-2-5,0,False,0,0,
2420260317020004,4-6-7,4816.7,0.0030723597231034,13.798635078272609,1,True,1-5-7,0,False,0,0,
2420260317020004,4-6-2,3428.8,0.0034453314437335,10.813352454273591,2,True,1-5-7,0,False,0,0,
2420260317020004,4-6-3,6130.3,0.0018731376646514,10.482895825612998,3,True,1-5-7,0,False,0,0,
2420260317020005,5-3-7,5739.3,0.0059874615563075,33.36383811011603,1,True,4-5-6,0,False,0,0,
2420260317020005,2-7-6,7565.5,0.0040441376218842,29.59592317836545,2,True,4-5-6,0,False,0,0,
2420260317020005,2-7-3,8760.0,0.0034793561417612,29.47915980182851,3,True,4-5-6,0,False,0,0,
2420260317020006,2-3-7,9142.0,0.0041918362857061,37.32176732392573,1,True,6-2-1,0,False,0,0,
2420260317020006,3-4-7,9649.9,0.0037401279228586,35.09186044279343,2,True,6-2-1,0,False,0,0,
2420260317020006,2-7-4,9999.9,0.0035703624165423,34.703267129181526,3,True,6-2-1,0,False,0,0,
2420260317020007,3-4-1,2121.3,0.0030261087685965,5.41928453082391,1,True,2-5-7,0,False,0,0,
2420260317020007,5-4-1,546.4,0.0115459381252981,5.308700591662907,2,True,2-5-7,100,False,0,-100,
2420260317020007,3-1-4,1849.3,0.0031741754936679,4.870002740440231,3,True,2-5-7,0,False,0,0,
2420260317020008,2-3-6,4830.0,0.0045010350668152,20.73999937271753,1,True,4-7-2,0,False,0,0,
2420260317020008,2-6-3,4293.3,0.0045974858182469,18.738385863479763,2,True,4-7-2,0,False,0,0,
2420260317020008,2-3-1,2810.1,0.0053761629991608,14.107555643941833,3,True,4-7-2,0,False,0,0,
2420260317020009,2-6-4,3207.9,0.0035878780809042,10.509554095732677,1,True,4-2-1,0,False,0,0,
2420260317020009,1-6-2,1126.4,0.0096833642602698,9.907341502767949,2,True,4-2-1,100,False,0,-100,
2420260317020009,5-6-4,1916.4,0.0054991976249038,9.538662328365692,3,True,4-2-1,0,False,0,0,
2420260317020010,5-6-4,2951.9,0.0096484663764466,27.481307896632813,1,True,2-1-5,0,False,0,0,
2420260317020010,5-6-2,1957.2,0.0123303401440391,23.132941729913483,2,True,2-1-5,0,False,0,0,
2420260317020010,5-6-7,1698.7,0.0115933618936717,18.69364384878027,3,True,2-1-5,0,False,0,0,
2420260317020011,6-5-4,9051.6,0.0023875568681499,20.61120974774622,1,True,3-2-1,0,False,0,0,
2420260317020011,5-6-4,5028.7,0.0039689013945914,18.958414442981955,2,True,3-2-1,0,False,0,0,
2420260317020011,6-5-1,8228.7,0.0023394307218547,18.25047358092656,3,True,3-2-1,0,False,0,0,
2420260317030001,3-4-6,1360.1,0.0058974447230393,7.021114567805785,1,True,1-6-4,0,False,0,0,
2420260317030001,3-4-1,1064.4,0.0068069649618434,6.245333505386148,2,True,1-6-4,0,False,0,0,
2420260317030001,5-4-3,401.3,0.0176413995148028,6.079493625290372,3,True,1-6-4,100,False,0,-100,
2420260317030002,7-5-6,6326.1,0.0076199215906873,47.20438597484718,1,True,2-5-4,100,False,0,-100,
2420260317030002,7-6-3,9201.6,0.0049967344852438,44.977952039419854,2,True,2-5-4,0,False,0,0,
2420260317030002,7-6-5,5060.8,0.0075448028168841,37.18273809568753,3,True,2-5-4,100,False,0,-100,
2420260317030003,2-4-3,984.9,0.0055667726544674,4.482714387384984,1,True,6-3-4,0,False,0,0,
2420260317030003,3-1-4,973.3,0.0052313687288866,4.091691183825339,2,True,6-3-4,0,False,0,0,
2420260317030003,3-1-5,689.4,0.0063307983111057,3.36445235567629,3,True,6-3-4,0,False,0,0,
2420260317030004,2-1-6,7159.2,0.0026940008340168,18.28689077089361,1,True,7-3-1,0,False,0,0,
2420260317030004,5-1-4,7457.5,0.0024791326750144,17.488131923920335,2,True,7-3-1,0,False,0,0,
2420260317030004,2-6-1,6392.1,0.0028442714213052,17.18086735212516,3,True,7-3-1,0,False,0,0,
2420260317030005,7-4-5,1954.2,0.005257651884874,9.274503313420784,1,True,6-1-7,0,False,0,0,
2420260317030005,5-4-7,2828.5,0.003122991574598,7.833381668750542,2,True,6-1-7,0,False,0,0,
2420260317030005,3-4-5,647.4,0.0126540011968761,7.1922003748576255,3,True,6-1-7,100,False,0,-100,
2420260317030006,1-6-7,1053.3,0.0104601340872163,10.017659234064936,1,True,1-5-4,100,False,0,-100,
2420260317030006,4-2-7,2082.9,0.0051662386681361,9.760758521860833,2,True,1-5-4,0,False,0,0,
2420260317030006,3-7-2,3707.6,0.0027762165637978,9.293100531937045,3,True,1-5-4,0,False,0,0,
2420260317030007,4-5-2,2921.0,0.0040783151649374,10.91275859678227,1,True,2-6-7,0,False,0,0,
2420260317030007,4-5-6,2448.4,0.0039893660882757,8.76756393053441,2,True,2-6-7,0,False,0,0,
2420260317030007,4-5-1,2107.5,0.0045641994962018,8.619050438245294,3,True,2-6-7,0,False,0,0,
2420260317030008,1-6-4,1618.7,0.0096914039811403,14.687475624271883,1,True,2-4-3,100,False,0,-100,
2420260317030008,6-2-7,5482.9,0.0028528594839865,14.641943264749653,2,True,2-4-3,0,False,0,0,
2420260317030008,6-4-7,6295.1,0.00236949779046,13.916225540724971,3,True,2-4-3,0,False,0,0,
2420260317030009,5-2-3,3599.0,0.0032970870244594,10.866216201029482,1,True,4-1-3,0,False,0,0,
2420260317030009,1-2-5,942.9,0.0120511859251999,10.363063208871043,2,True,4-1-3,100,False,0,-100,
2420260317030009,3-5-2,701.1,0.0142142647235231,8.965620997662114,3,True,4-1-3,100,False,0,-100,
2420260317030010,3-5-6,7116.2,0.0028662889034895,19.397085095012034,1,True,7-1-5,0,False,0,0,
2420260317030010,3-4-2,5930.2,0.0033833479795239,19.063930188172712,2,True,7-1-5,0,False,0,0,
2420260317030010,3-4-6,5660.6,0.0034959372467381,18.78910237888592,3,True,7-1-5,0,False,0,0,
2420260317030011,2-3-1,1368.7,0.0075622128059156,9.35040066745675,1,True,5-2-6,0,False,0,0,
2420260317030011,3-6-4,4384.3,0.0022016644224679,8.652757327426402,2,True,5-2-6,0,False,0,0,
2420260317030011,2-3-6,1453.8,0.006596153019868,8.589487260284168,3,True,5-2-6,0,False,0,0,
2420260515030001,7-6-4,5055.4,0.0024064463713701,11.165548985824794,1,True,2-1-7,0,False,0,0,
2420260515030001,4-6-7,4183.7,0.0025837753955807,9.80974112249117,2,True,2-1-7,0,False,0,0,
2420260515030001,5-6-2,2959.2,0.0030466150963464,8.01554339310829,3,True,2-1-7,0,False,0,0,
2420260515030002,2-4-3,3994.7,0.006680771906815,25.68767953615408,1,True,1-5-7,0,False,0,0,
2420260515030002,2-3-6,4137.4,0.0056962431270384,22.567636313809064,2,True,1-5-7,0,False,0,0,
2420260515030002,2-3-4,3048.6,0.006522708921631,18.885130418484348,3,True,1-5-7,0,False,0,0,
2420260515030003,3-5-4,4246.6,0.0025356612896601,9.767939232670722,1,True,2-6-1,0,False,0,0,
2420260515030003,3-7-5,3996.8,0.0026874493251301,9.74119746268028,2,True,2-6-1,0,False,0,0,
2420260515030003,3-5-7,3882.6,0.0026805236305448,9.407401047953629,3,True,2-6-1,0,False,0,0,
2420260515030004,6-5-4,2961.2,0.0038223577409149,10.31876574239725,1,True,7-5-2,0,False,0,0,
2420260515030004,4-6-5,2256.2,0.0046009414082759,9.380644005352204,2,True,7-5-2,0,False,0,0,
2420260515030004,4-6-2,2153.6,0.0047603519128743,9.251893879566234,3,True,7-5-2,0,False,0,0,
2420260515030005,1-3-2,944.8,0.00623626799369,4.89202600043832,1,True,6-7-4,0,False,0,0,
2420260515030005,1-2-3,890.0,0.0060942431107741,4.42387636858897,2,True,6-7-4,0,False,0,0,
2420260515030005,1-2-7,847.0,0.0057416028238617,3.863137591810912,3,True,6-7-4,0,False,0,0,
2420260515030006,5-4-7,807.8,0.011903489577274,8.615638880521963,1,True,3-5-6,0,False,0,0,
2420260515030006,5-4-2,479.7,0.0181713036211131,7.716774347047998,2,True,3-5-6,0,False,0,0,
2420260515030006,5-4-6,661.8,0.0107249262527914,6.097756194097382,3,True,3-5-6,0,False,0,0,
2420260515030007,4-5-3,800.2,0.0075759716853086,5.062292542583973,1,True,2-3-1,0,False,0,0,
2420260515030007,5-4-3,825.2,0.0063897691590619,4.272837510057935,2,True,2-3-1,0,False,0,0,
2420260515030007,4-6-5,886.1,0.0054153042853086,3.798501127212029,3,True,2-3-1,0,False,0,0,
2420260515030008,5-6-1,2683.7,0.0068462520053845,17.373286506850427,1,True,1-6-4,0,False,0,0,
2420260515030008,5-6-4,2390.9,0.0056313238406207,12.46393217054026,2,True,1-6-4,0,False,0,0,
2420260515030008,5-6-3,1992.4,0.0067432107606412,12.435173119501613,3,True,1-6-4,0,False,0,0,
2420260515030009,4-6-2,2204.3,0.004033402276985,7.890828639158089,1,True,5-7-1,0,False,0,0,
2420260515030009,4-6-5,1565.4,0.0050538392400407,6.911279946359772,2,True,5-7-1,0,False,0,0,
2420260515030009,2-1-4,1636.5,0.0038714542590798,5.335634894984115,3,True,5-7-1,0,False,0,0,
2420260515030010,6-5-2,6385.6,0.0026884667396858,16.167473212937765,1,True,7-2-3,0,False,0,0,
2420260515030010,5-2-6,5973.6,0.002739119518337,15.36240435473816,2,True,7-2-3,0,False,0,0,
2420260515030010,5-6-3,7715.9,0.0020471225477261,14.795392866000403,3,True,7-2-3,0,False,0,0,
2420260515030011,5-7-6,1772.6,0.0065318890767152,10.578426577385445,1,True,1-3-2,0,False,0,0,
2420260515030011,5-7-4,1772.6,0.0059105778993839,9.477090384447942,2,True,1-3-2,0,False,0,0,
2420260515030011,6-7-5,2386.2,0.0042747688621341,9.2004534588246,3,True,1-3-2,0,False,0,0,
2420260530020001,5-8-6,8680.8,0.0014597712051577,11.671981877733666,1,True,3-4-1,0,False,0,0,
2420260530020001,3-8-6,2873.2,0.0043791814782068,11.582264223183872,2,True,3-4-1,0,False,0,0,
2420260530020001,5-6-8,7846.1,0.0014938487271418,10.720886498027925,3,True,3-4-1,0,False,0,0,
2420260530020002,8-9-5,9986.1,0.0027140212041327,26.102487146590256,1,True,9-1-5,0,False,0,0,
2420260530020002,8-5-9,9044.0,0.0026164041864178,22.662759461963407,2,True,9-1-5,0,False,0,0,
2420260530020002,8-9-7,9999.9,0.0022215688347794,21.21546619091076,3,True,9-1-5,0,False,0,0,
2420260530020003,1-6-7,5521.9,0.0022489941564748,11.418720832638508,1,True,5-4-6,0,False,0,0,
2420260530020003,2-6-4,5245.8,0.001992353504664,9.45148801476672,2,True,5-4-6,0,False,0,0,
2420260530020003,1-6-8,7602.7,0.0012386427738592,8.417029416819526,3,True,5-4-6,0,False,0,0,
2420260530020004,9-6-7,4749.6,0.0049775694602797,22.641463908544736,1,True,7-2-3,0,False,0,0,
2420260530020004,9-6-4,4575.3,0.0050467336938314,22.09032066938702,2,True,7-2-3,0,False,0,0,
2420260530020004,9-4-6,3721.7,0.0050655083819377,17.85230254505786,3,True,7-2-3,0,False,0,0,
2420260530020005,3-8-6,6529.3,0.0027193733856487,16.755604646916442,1,True,3-7-9,0,False,0,0,
2420260530020005,9-8-4,5515.0,0.0031722926320219,16.49519386560121,2,True,3-7-9,0,False,0,0,
2420260530020005,9-8-2,7377.2,0.0022396819754473,15.522581869270244,3,True,3-7-9,0,False,0,0,
2420260530020006,3-4-9,8334.9,0.0027888284885126,22.24460656890399,1,True,9-2-3,0,False,0,0,
2420260530020006,9-4-1,5809.1,0.0039967083107538,22.21727824799997,2,True,9-2-3,0,False,0,0,
2420260530020006,9-4-5,9706.5,0.0023486720282599,21.797385042305287,3,True,9-2-3,0,False,0,0,
2420260530020007,9-4-1,6929.2,0.0018776083262731,12.010323614412236,1,True,5-2-3,0,False,0,0,
2420260530020007,9-4-5,3681.1,0.0033357314752619,11.279161133586738,2,True,5-2-3,0,False,0,0,
2420260530020007,9-4-7,5159.0,0.0021923137998865,10.310146893614956,3,True,5-2-3,0,False,0,0,
2420260530020008,6-3-1,9978.1,0.0036691050928761,35.61069752722794,1,True,7-2-3,0,False,0,0,
2420260530020008,6-1-3,9869.6,0.003676336614637,35.28397185182139,2,True,7-2-3,0,False,0,0,
2420260530020008,6-3-5,9999.9,0.0029892697681854,28.8923987548775,3,True,7-2-3,0,False,0,0,
2420260530020009,2-8-6,9999.9,0.0012758888399408,11.758760810524006,1,True,3-9-1,0,False,0,0,
2420260530020009,5-6-2,3050.2,0.0040985769730836,11.50147948329978,2,True,3-9-1,0,False,0,0,
2420260530020009,3-6-1,5398.2,0.0022856789100553,11.338551892260972,3,True,3-9-1,0,False,0,0,
2420260530020010,3-4-9,9999.9,0.0037538872939543,36.53849755081384,1,True,5-2-9,0,False,0,0,
2420260530020010,3-9-4,6807.6,0.0036812555295528,24.060515142984148,2,True,5-2-9,0,False,0,0,
2420260530020010,3-4-2,4225.4,0.0050240727018964,20.22871679459337,3,True,5-2-9,0,False,0,0,
2420260530020011,6-9-1,9999.9,0.005245276120356,51.452236675948505,1,True,1-7-5,0,False,0,0,
2420260530020011,6-1-9,8986.8,0.0053073316679618,46.69592823363956,2,True,1-7-5,0,False,0,0,
2420260530020011,6-9-7,9999.9,0.004137269248622,40.37227875929587,3,True,1-7-5,0,False,0,0,
2420260530020012,2-4-1,9999.9,0.0037241053996239,36.24068158569949,1,True,9-8-6,0,False,0,0,
2420260530020012,2-4-9,9254.5,0.0038506420798689,34.635767128147016,2,True,9-8-6,0,False,0,0,
2420260530020012,2-4-3,8454.7,0.0031241470019106,25.413725657054027,3,True,9-8-6,0,False,0,0,
2420260621010001,6-7-1,9999.9,0.0059745094606552,58.7444971556064,1,False,,0,False,0,0,27800.0
2420260621010001,7-6-1,9999.9,0.0054835514588054,53.83496623290904,2,False,,0,False,0,0,27800.0
2420260621010001,5-7-1,9400.5,0.0058233474121027,53.742377347471646,3,False,,0,False,0,0,27800.0
2420260621010002,6-7-1,9999.9,0.0059747779947164,58.74718246936533,1,False,,0,False,0,0,27800.0
2420260621010002,7-6-1,9999.9,0.005475030011317,53.74975261016949,2,False,,0,False,0,0,27800.0
2420260621010002,2-7-6,9999.9,0.005233625917515,51.33573581255839,3,False,,0,False,0,0,27800.0
2420260621010003,6-2-5,9999.9,0.0048323750624775,47.32326738726937,1,False,,0,False,0,0,27800.0
2420260621010003,7-1-5,9999.9,0.0047224901182695,46.22442893368331,2,False,,0,False,0,0,27800.0
2420260621010003,7-5-1,9999.9,0.0046481481482014,45.48101666719982,3,False,,0,False,0,0,27800.0
2420260621010004,4-3-7,9999.9,0.0044034159565695,43.0337192241003,1,False,,0,False,0,0,27800.0
2420260621010004,2-4-7,9999.9,0.0043132174892818,42.13174357106962,2,False,,0,False,0,0,27800.0
2420260621010004,6-2-7,9999.9,0.0042668392180151,41.66796549622989,3,False,,0,False,0,0,27800.0
2420260621010005,2-3-7,9999.9,0.0051288361426541,50.28784854292739,1,False,,0,False,0,0,27800.0
2420260621010005,7-4-2,9999.9,0.0050362013531032,49.36150991089707,2,False,,0,False,0,0,27800.0
2420260621010005,4-3-7,9999.9,0.0049542345795625,48.54185037216775,3,False,,0,False,0,0,27800.0
2420260621010006,6-3-2,9999.9,0.0053007300641593,52.00677056858683,1,False,,0,False,0,0,27800.0
2420260621010006,6-2-5,9999.9,0.0051840192029239,50.83967362731941,2,False,,0,False,0,0,27800.0
2420260621010006,4-3-6,9999.9,0.0048494311072735,47.493826129624814,3,False,,0,False,0,0,27800.0
2420260621010007,7-2-3,9999.9,0.0050291594900542,49.291091984593976,1,False,,0,False,0,0,27800.0
2420260621010007,7-3-2,9999.9,0.0049844144616223,48.84364617477712,2,False,,0,False,0,0,27800.0
2420260621010007,7-1-5,9999.9,0.0049538917374393,48.53842198521996,3,False,,0,False,0,0,27800.0
2420260621010008,2-3-4,9999.9,0.0050068657192512,49.068156505940735,1,False,,0,False,0,0,27800.0
2420260621010008,5-2-6,9999.9,0.0048636098313891,47.635611952908775,2,False,,0,False,0,0,27800.0
2420260621010008,5-3-4,9999.9,0.0048578901487093,47.578415698078345,3,False,,0,False,0,0,27800.0
2420260621010009,5-4-2,9999.9,0.0046274337041757,45.273874298386616,1,False,,0,False,0,0,27800.0
2420260621010009,6-3-2,2874.7,0.0050378722216443,13.482371275561103,2,False,,0,False,0,0,27800.0
2420260621010009,7-6-1,2874.7,0.0048052284522775,12.813590231762252,3,False,,0,False,0,0,27800.0
2520260522030001,3-6-4,9999.9,0.0026779289735067,25.779021942169727,1,True,1-6-3,0,False,0,0,
2520260522030001,6-4-2,4071.1,0.0065760813803034,25.771884907353343,2,True,1-6-3,0,False,0,0,
2520260522030001,3-5-2,9999.9,0.0026263869815745,25.26360717704765,3,True,1-6-3,0,False,0,0,
2520260522030002,3-7-6,1593.5,0.0078947099026438,11.5802202298629,1,True,1-6-4,0,False,0,0,
2520260522030002,3-6-7,1576.8,0.0078479185232478,11.374597927457271,2,True,1-6-4,0,False,0,0,
2520260522030002,3-6-2,1258.8,0.0086971833606078,9.948014414333176,3,True,1-6-4,0,False,0,0,
2520260522030003,1-4-6,1524.4,0.0073692542410384,10.233691165039048,1,True,7-4-3,0,False,0,0,
2520260522030003,5-6-3,1577.6,0.0069759606568117,10.00527553218617,2,True,7-4-3,0,False,0,0,
2520260522030003,7-6-1,706.6,0.0139708593444007,8.87180921275354,3,True,7-4-3,100,False,0,-100,
2520260522030004,7-6-3,1849.5,0.0064234960194033,10.880255887886571,1,True,4-7-1,0,False,0,0,
2520260522030004,3-6-7,995.8,0.0118325409776153,10.78284430550932,2,True,4-7-1,100,False,0,-100,
2520260522030004,2-5-7,1924.4,0.0041818875145263,7.04762433295458,3,True,4-7-1,0,False,0,0,
2520260522030005,5-6-4,1542.7,0.0043637475989415,5.731953420887179,1,True,5-2-4,0,False,0,0,
2520260522030005,1-3-5,1693.6,0.0039119825754813,5.625333689835224,2,True,5-2-4,0,False,0,0,
2520260522030005,5-6-7,1354.9,0.0045958673326135,5.226940648958049,3,True,5-2-4,0,False,0,0,
2520260522030006,3-4-2,9343.7,0.0046428493094934,42.381391093114274,1,True,7-2-3,0,False,0,0,
2520260522030006,3-6-2,9999.9,0.0043005148621147,42.00471856966128,2,True,7-2-3,0,False,0,0,
2520260522030006,3-6-5,9343.7,0.0044558781519773,40.63438868863087,3,True,7-2-3,0,False,0,0,
2520260522030007,2-6-7,2431.6,0.0072811399713146,16.70481995424865,1,True,3-1-7,0,False,0,0,
2520260522030007,2-6-3,1471.0,0.010741011128315,14.800027369751428,2,True,3-1-7,100,False,0,-100,
2520260522030007,2-7-6,1791.7,0.007209438335681,11.917150666039811,3,True,3-1-7,0,False,0,0,
2520260605030001,2-6-7,1202.5,0.0073253304122386,7.808709820716983,1,True,5-2-7,0,False,0,0,
2520260605030001,4-6-7,1480.9,0.0050780780457333,6.520125777926563,2,True,5-2-7,0,False,0,0,
2520260605030001,2-7-6,1015.5,0.0073477854441562,6.461676118540702,3,True,5-2-7,0,False,0,0,
2520260605030002,3-1-5,384.9,0.0119757021973615,3.609447775764475,1,True,3-5-2,100,False,0,-100,
2520260605030002,7-5-6,1525.4,0.0028087707871558,3.284498958727543,2,True,3-5-2,0,False,0,0,
2520260605030002,3-1-4,359.9,0.0115117069764378,3.143063340819986,3,True,3-5-2,100,False,0,-100,
2520260605030003,3-6-4,3177.3,0.0073108384407941,22.2287269779354,1,True,1-3-7,0,False,0,0,
2520260605030003,3-4-6,2313.1,0.0081847263113951,17.932090430888046,2,True,1-3-7,100,False,0,-100,
2520260605030003,3-6-5,2581.6,0.0063092562429192,15.28797591672031,3,True,1-3-7,0,False,0,0,
2520260605030004,2-6-4,2753.7,0.0041165077207572,10.335627310649224,1,True,1-7-3,0,False,0,0,
2520260605030004,1-6-2,2141.8,0.0051095612952328,9.943658382129762,2,True,1-7-3,0,False,0,0,
2520260605030004,2-6-7,1773.8,0.0058737077433921,9.41878279522893,3,True,1-7-3,0,False,0,0,
2520260605030005,4-6-3,1644.9,0.0100453415019283,15.523582236521923,1,True,5-2-3,0,False,0,0,
2520260605030005,4-6-5,1574.5,0.0104274465840837,15.418014646639897,2,True,5-2-3,0,False,0,0,
2520260605030005,4-3-6,1472.2,0.0097884660423423,13.410579707536373,3,True,5-2-3,0,False,0,0,
2520260605030006,7-5-6,6907.6,0.002927705359975,19.223417544563915,1,True,1-4-6,0,False,0,0,
2520260605030006,7-6-5,6600.6,0.0029111428606509,18.21528956601291,2,True,1-4-6,0,False,0,0,
2520260605030006,7-6-3,4368.0,0.003610108991103,14.768956073138028,3,True,1-4-6,0,False,0,0,
2520260605030007,5-6-7,4101.2,0.0047224920615291,18.36788444274336,1,True,5-4-3,0,False,0,0,
2520260605030007,7-6-2,2715.2,0.0068555715119454,17.61424776923437,2,True,5-4-3,0,False,0,0,
2520260605030007,7-6-5,2507.7,0.0071761199619822,16.995556028662996,3,True,5-4-3,0,False,0,0,
2620260226010001,5-3-7,9999.9,0.0028821570761596,27.821282545889208,1,False,,0,False,0,0,27200.0
2620260226010001,2-7-6,4521.7,0.0060460263514391,26.338317353302244,2,False,,0,False,0,0,27200.0
2620260226010001,5-7-1,4521.7,0.006006002552154,26.157341740074823,3,False,,0,False,0,0,27200.0
2620260226010002,2-7-6,9999.9,0.0087499538443223,86.49866344783872,1,False,,0,False,0,0,27200.0
2620260226010002,3-6-7,9999.9,0.0045032105974735,44.03165565367537,2,False,,0,False,0,0,27200.0
2620260226010002,3-7-6,9999.9,0.0044796255922597,43.79580796003869,3,False,,0,False,0,0,27200.0
2620260226010003,5-7-1,9999.9,0.008392045895345,82.91961974886102,1,False,,0,False,0,0,27200.0
2620260226010003,3-4-7,9999.9,0.0059577129037586,58.57653326629562,2,False,,0,False,0,0,27200.0
2620260226010003,2-7-4,9999.9,0.0058880172767958,57.87958396623126,3,False,,0,False,0,0,27200.0
2620260226010004,5-3-6,9999.9,0.002490227316113,23.90202413839862,1,False,,0,False,0,0,27200.0
2620260226010004,5-6-7,9999.9,0.0021956620755704,20.95640118949696,2,False,,0,False,0,0,27200.0
2620260226010004,7-3-2,9999.9,0.0020875214533816,19.87500578167143,3,False,,0,False,0,0,27200.0
2620260226010005,2-3-7,9999.9,0.0136731054256924,135.7296869463817,1,False,,0,False,0,0,27200.0
